timestamp,date,time,wm_id,in_use
2021-12-01 19:25:00,2021-12-01,19:25,1,True
2021-12-01 19:30:00,2021-12-01,19:30,1,True
2021-12-01 19:35:00,2021-12-01,19:35,1,True
2021-12-01 19:40:00,2021-12-01,19:40,1,True
2021-12-01 19:45:00,2021-12-01,19:45,1,True
2021-12-01 19:50:00,2021-12-01,19:50,1,True
2021-12-01 19:55:00,2021-12-01,19:55,1,True
2021-12-01 20:00:00,2021-12-01,20:00,1,True
2021-12-01 20:05:00,2021-12-01,20:05,1,True
2021-12-01 20:10:00,2021-12-01,20:10,1,True
2021-12-01 20:15:00,2021-12-01,20:15,1,True
2021-12-01 20:20:00,2021-12-01,20:20,1,False
2021-12-01 20:25:00,2021-12-01,20:25,1,False
2021-12-01 20:30:00,2021-12-01,20:30,1,False
2021-12-01 20:35:00,2021-12-01,20:35,1,False
2021-12-01 20:40:00,2021-12-01,20:40,1,False
2021-12-01 20:45:00,2021-12-01,20:45,1,False
2021-12-01 20:50:00,2021-12-01,20:50,1,False
2021-12-01 20:55:00,2021-12-01,20:55,1,True
2021-12-01 21:00:00,2021-12-01,21:00,1,True
2021-12-01 21:05:00,2021-12-01,21:05,1,True
2021-12-01 21:10:00,2021-12-01,21:10,1,True
2021-12-01 21:15:00,2021-12-01,21:15,1,True
2021-12-01 21:20:00,2021-12-01,21:20,1,True
2021-12-01 21:25:00,2021-12-01,21:25,1,True
2021-12-01 21:30:00,2021-12-01,21:30,1,True
2021-12-01 21:35:00,2021-12-01,21:35,1,True
2021-12-01 21:40:00,2021-12-01,21:40,1,True
2021-12-01 21:45:00,2021-12-01,21:45,1,True
2021-12-01 21:50:00,2021-12-01,21:50,1,False
2021-12-01 21:55:00,2021-12-01,21:55,1,False
2021-12-01 22:00:00,2021-12-01,22:00,1,False
2021-12-01 22:05:00,2021-12-01,22:05,1,True
2021-12-01 22:10:00,2021-12-01,22:10,1,True
2021-12-01 22:15:00,2021-12-01,22:15,1,True
2021-12-01 22:20:00,2021-12-01,22:20,1,True
2021-12-01 22:25:00,2021-12-01,22:25,1,True
2021-12-01 22:30:00,2021-12-01,22:30,1,True
2021-12-01 22:35:00,2021-12-01,22:35,1,True
2021-12-01 22:40:00,2021-12-01,22:40,1,True
2021-12-01 22:45:00,2021-12-01,22:45,1,True
2021-12-01 22:50:00,2021-12-01,22:50,1,True
2021-12-01 22:55:00,2021-12-01,22:55,1,True
2021-12-01 23:00:00,2021-12-01,23:00,1,False
2021-12-01 23:05:00,2021-12-01,23:05,1,True
2021-12-01 23:10:00,2021-12-01,23:10,1,True
2021-12-01 23:15:00,2021-12-01,23:15,1,True
2021-12-01 23:20:00,2021-12-01,23:20,1,True
2021-12-01 23:25:00,2021-12-01,23:25,1,True
2021-12-01 23:30:00,2021-12-01,23:30,1,True
2021-12-01 23:35:00,2021-12-01,23:35,1,True
2021-12-01 23:40:00,2021-12-01,23:40,1,True
2021-12-01 23:45:00,2021-12-01,23:45,1,True
2021-12-01 23:50:00,2021-12-01,23:50,1,True
2021-12-01 23:55:00,2021-12-01,23:55,1,True
2021-12-02 00:00:00,2021-12-02,00:00,1,False
2021-12-02 07:00:00,2021-12-02,07:00,1,False
2021-12-02 07:05:00,2021-12-02,07:05,1,False
2021-12-02 07:10:00,2021-12-02,07:10,1,False
2021-12-02 07:15:00,2021-12-02,07:15,1,False
2021-12-02 07:20:00,2021-12-02,07:20,1,False
2021-12-02 07:25:00,2021-12-02,07:25,1,False
2021-12-02 07:30:00,2021-12-02,07:30,1,False
2021-12-02 07:35:00,2021-12-02,07:35,1,False
2021-12-02 07:40:00,2021-12-02,07:40,1,False
2021-12-02 07:45:00,2021-12-02,07:45,1,False
2021-12-02 07:50:00,2021-12-02,07:50,1,False
2021-12-02 07:55:00,2021-12-02,07:55,1,False
2021-12-02 08:00:00,2021-12-02,08:00,1,False
2021-12-02 08:05:00,2021-12-02,08:05,1,False
2021-12-02 08:10:00,2021-12-02,08:10,1,False
2021-12-02 08:15:00,2021-12-02,08:15,1,False
2021-12-02 08:20:00,2021-12-02,08:20,1,False
2021-12-02 08:25:00,2021-12-02,08:25,1,True
2021-12-02 08:30:00,2021-12-02,08:30,1,True
2021-12-02 08:35:00,2021-12-02,08:35,1,True
2021-12-02 08:40:00,2021-12-02,08:40,1,True
2021-12-02 08:45:00,2021-12-02,08:45,1,True
2021-12-02 08:50:00,2021-12-02,08:50,1,True
2021-12-02 08:55:00,2021-12-02,08:55,1,True
2021-12-02 09:00:00,2021-12-02,09:00,1,True
2021-12-02 09:05:00,2021-12-02,09:05,1,True
2021-12-02 09:10:00,2021-12-02,09:10,1,True
2021-12-02 09:15:00,2021-12-02,09:15,1,True
2021-12-02 09:20:00,2021-12-02,09:20,1,False
2021-12-02 09:25:00,2021-12-02,09:25,1,False
2021-12-02 09:30:00,2021-12-02,09:30,1,True
2021-12-02 09:35:00,2021-12-02,09:35,1,True
2021-12-02 09:40:00,2021-12-02,09:40,1,True
2021-12-02 09:45:00,2021-12-02,09:45,1,True
2021-12-02 09:50:00,2021-12-02,09:50,1,True
2021-12-02 09:55:00,2021-12-02,09:55,1,True
2021-12-02 10:00:00,2021-12-02,10:00,1,True
2021-12-02 10:05:00,2021-12-02,10:05,1,True
2021-12-02 10:10:00,2021-12-02,10:10,1,True
2021-12-02 10:15:00,2021-12-02,10:15,1,True
2021-12-02 10:20:00,2021-12-02,10:20,1,True
2021-12-02 10:25:00,2021-12-02,10:25,1,False
2021-12-02 10:30:00,2021-12-02,10:30,1,False
2021-12-02 10:35:00,2021-12-02,10:35,1,True
2021-12-02 10:40:00,2021-12-02,10:40,1,True
2021-12-02 10:45:00,2021-12-02,10:45,1,True
2021-12-02 10:50:00,2021-12-02,10:50,1,True
2021-12-02 10:55:00,2021-12-02,10:55,1,True
2021-12-02 11:00:00,2021-12-02,11:00,1,True
2021-12-02 11:05:00,2021-12-02,11:05,1,True
2021-12-02 11:10:00,2021-12-02,11:10,1,True
2021-12-02 11:15:00,2021-12-02,11:15,1,True
2021-12-02 11:20:00,2021-12-02,11:20,1,True
2021-12-02 11:25:00,2021-12-02,11:25,1,True
2021-12-02 11:30:00,2021-12-02,11:30,1,False
2021-12-02 11:35:00,2021-12-02,11:35,1,False
2021-12-02 11:40:00,2021-12-02,11:40,1,False
2021-12-02 11:45:00,2021-12-02,11:45,1,False
2021-12-02 11:50:00,2021-12-02,11:50,1,False
2021-12-02 11:55:00,2021-12-02,11:55,1,False
2021-12-02 12:00:00,2021-12-02,12:00,1,False
2021-12-02 12:05:00,2021-12-02,12:05,1,False
2021-12-02 12:10:00,2021-12-02,12:10,1,False
2021-12-02 12:15:00,2021-12-02,12:15,1,False
2021-12-02 12:20:00,2021-12-02,12:20,1,False
2021-12-02 12:25:00,2021-12-02,12:25,1,False
2021-12-02 12:30:00,2021-12-02,12:30,1,False
2021-12-02 12:35:00,2021-12-02,12:35,1,False
2021-12-02 12:40:00,2021-12-02,12:40,1,False
2021-12-02 12:45:00,2021-12-02,12:45,1,False
2021-12-02 12:50:00,2021-12-02,12:50,1,False
2021-12-02 12:55:00,2021-12-02,12:55,1,False
2021-12-02 13:00:00,2021-12-02,13:00,1,False
2021-12-02 13:05:00,2021-12-02,13:05,1,False
2021-12-02 13:10:00,2021-12-02,13:10,1,False
2021-12-02 13:15:00,2021-12-02,13:15,1,False
2021-12-02 13:20:00,2021-12-02,13:20,1,False
2021-12-02 13:25:00,2021-12-02,13:25,1,False
2021-12-02 13:30:00,2021-12-02,13:30,1,False
2021-12-02 13:35:00,2021-12-02,13:35,1,False
2021-12-02 13:40:00,2021-12-02,13:40,1,False
2021-12-02 13:45:00,2021-12-02,13:45,1,False
2021-12-02 13:50:00,2021-12-02,13:50,1,False
2021-12-02 13:55:00,2021-12-02,13:55,1,False
2021-12-02 14:00:00,2021-12-02,14:00,1,False
2021-12-02 14:05:00,2021-12-02,14:05,1,False
2021-12-02 14:10:00,2021-12-02,14:10,1,False
2021-12-02 14:15:00,2021-12-02,14:15,1,False
2021-12-02 14:20:00,2021-12-02,14:20,1,False
2021-12-02 14:25:00,2021-12-02,14:25,1,True
2021-12-02 14:30:00,2021-12-02,14:30,1,True
2021-12-02 14:35:00,2021-12-02,14:35,1,True
2021-12-02 14:40:00,2021-12-02,14:40,1,True
2021-12-02 14:45:00,2021-12-02,14:45,1,True
2021-12-02 14:50:00,2021-12-02,14:50,1,True
2021-12-02 14:55:00,2021-12-02,14:55,1,True
2021-12-02 15:00:00,2021-12-02,15:00,1,True
2021-12-02 15:05:00,2021-12-02,15:05,1,True
2021-12-02 15:10:00,2021-12-02,15:10,1,True
2021-12-02 15:15:00,2021-12-02,15:15,1,True
2021-12-02 15:20:00,2021-12-02,15:20,1,False
2021-12-02 15:25:00,2021-12-02,15:25,1,False
2021-12-02 15:30:00,2021-12-02,15:30,1,False
2021-12-02 15:35:00,2021-12-02,15:35,1,False
2021-12-02 15:40:00,2021-12-02,15:40,1,False
2021-12-02 15:45:00,2021-12-02,15:45,1,False
2021-12-02 15:50:00,2021-12-02,15:50,1,False
2021-12-02 15:55:00,2021-12-02,15:55,1,False
2021-12-02 16:00:00,2021-12-02,16:00,1,False
2021-12-02 16:05:00,2021-12-02,16:05,1,True
2021-12-02 16:10:00,2021-12-02,16:10,1,True
2021-12-02 16:15:00,2021-12-02,16:15,1,True
2021-12-02 16:20:00,2021-12-02,16:20,1,True
2021-12-02 16:25:00,2021-12-02,16:25,1,True
2021-12-02 16:30:00,2021-12-02,16:30,1,True
2021-12-02 16:35:00,2021-12-02,16:35,1,True
2021-12-02 16:40:00,2021-12-02,16:40,1,True
2021-12-02 16:45:00,2021-12-02,16:45,1,True
2021-12-02 16:50:00,2021-12-02,16:50,1,True
2021-12-02 16:55:00,2021-12-02,16:55,1,True
2021-12-02 17:00:00,2021-12-02,17:00,1,False
2021-12-02 17:05:00,2021-12-02,17:05,1,False
2021-12-02 17:10:00,2021-12-02,17:10,1,False
2021-12-02 17:15:00,2021-12-02,17:15,1,False
2021-12-02 17:20:00,2021-12-02,17:20,1,False
2021-12-02 17:25:00,2021-12-02,17:25,1,False
2021-12-02 17:30:00,2021-12-02,17:30,1,False
2021-12-02 17:35:00,2021-12-02,17:35,1,False
2021-12-02 17:40:00,2021-12-02,17:40,1,True
2021-12-02 17:45:00,2021-12-02,17:45,1,True
2021-12-02 17:50:00,2021-12-02,17:50,1,True
2021-12-02 17:55:00,2021-12-02,17:55,1,True
2021-12-02 18:00:00,2021-12-02,18:00,1,True
2021-12-02 18:05:00,2021-12-02,18:05,1,True
2021-12-02 18:10:00,2021-12-02,18:10,1,True
2021-12-02 18:15:00,2021-12-02,18:15,1,True
2021-12-02 18:20:00,2021-12-02,18:20,1,True
2021-12-02 18:25:00,2021-12-02,18:25,1,True
2021-12-02 18:30:00,2021-12-02,18:30,1,True
2021-12-02 18:35:00,2021-12-02,18:35,1,False
2021-12-02 18:40:00,2021-12-02,18:40,1,False
2021-12-02 18:45:00,2021-12-02,18:45,1,True
2021-12-02 18:50:00,2021-12-02,18:50,1,True
2021-12-02 18:55:00,2021-12-02,18:55,1,True
2021-12-02 19:00:00,2021-12-02,19:00,1,True
2021-12-02 19:05:00,2021-12-02,19:05,1,True
2021-12-02 19:10:00,2021-12-02,19:10,1,True
2021-12-02 19:15:00,2021-12-02,19:15,1,True
2021-12-02 19:20:00,2021-12-02,19:20,1,True
2021-12-02 19:25:00,2021-12-02,19:25,1,True
2021-12-02 19:30:00,2021-12-02,19:30,1,True
2021-12-02 19:35:00,2021-12-02,19:35,1,True
2021-12-02 19:40:00,2021-12-02,19:40,1,False
2021-12-02 19:45:00,2021-12-02,19:45,1,False
2021-12-02 19:50:00,2021-12-02,19:50,1,False
2021-12-02 19:55:00,2021-12-02,19:55,1,False
2021-12-02 20:00:00,2021-12-02,20:00,1,False
2021-12-02 20:05:00,2021-12-02,20:05,1,False
2021-12-02 20:10:00,2021-12-02,20:10,1,False
2021-12-02 20:15:00,2021-12-02,20:15,1,False
2021-12-02 20:20:00,2021-12-02,20:20,1,False
2021-12-02 20:25:00,2021-12-02,20:25,1,False
2021-12-02 20:30:00,2021-12-02,20:30,1,False
2021-12-02 20:35:00,2021-12-02,20:35,1,False
2021-12-02 20:40:00,2021-12-02,20:40,1,False
2021-12-02 20:45:00,2021-12-02,20:45,1,False
2021-12-02 20:50:00,2021-12-02,20:50,1,True
2021-12-02 20:55:00,2021-12-02,20:55,1,True
2021-12-02 21:00:00,2021-12-02,21:00,1,True
2021-12-02 21:05:00,2021-12-02,21:05,1,True
2021-12-02 21:10:00,2021-12-02,21:10,1,True
2021-12-02 21:15:00,2021-12-02,21:15,1,True
2021-12-02 21:20:00,2021-12-02,21:20,1,True
2021-12-02 21:25:00,2021-12-02,21:25,1,True
2021-12-02 21:30:00,2021-12-02,21:30,1,True
2021-12-02 21:35:00,2021-12-02,21:35,1,True
2021-12-02 21:40:00,2021-12-02,21:40,1,True
2021-12-02 21:45:00,2021-12-02,21:45,1,False
2021-12-02 21:50:00,2021-12-02,21:50,1,False
2021-12-02 21:55:00,2021-12-02,21:55,1,False
2021-12-02 22:00:00,2021-12-02,22:00,1,False
2021-12-02 22:05:00,2021-12-02,22:05,1,False
2021-12-02 22:10:00,2021-12-02,22:10,1,False
2021-12-02 22:15:00,2021-12-02,22:15,1,False
2021-12-02 22:20:00,2021-12-02,22:20,1,False
2021-12-02 22:25:00,2021-12-02,22:25,1,False
2021-12-02 22:30:00,2021-12-02,22:30,1,False
2021-12-02 22:35:00,2021-12-02,22:35,1,False
2021-12-02 22:40:00,2021-12-02,22:40,1,False
2021-12-02 22:45:00,2021-12-02,22:45,1,False
2021-12-02 22:50:00,2021-12-02,22:50,1,False
2021-12-02 22:55:00,2021-12-02,22:55,1,False
2021-12-02 23:00:00,2021-12-02,23:00,1,False
2021-12-02 23:05:00,2021-12-02,23:05,1,False
2021-12-02 23:10:00,2021-12-02,23:10,1,False
2021-12-02 23:15:00,2021-12-02,23:15,1,False
2021-12-02 23:20:00,2021-12-02,23:20,1,False
2021-12-02 23:25:00,2021-12-02,23:25,1,False
2021-12-02 23:30:00,2021-12-02,23:30,1,False
2021-12-02 23:35:00,2021-12-02,23:35,1,False
2021-12-02 23:40:00,2021-12-02,23:40,1,False
2021-12-02 23:45:00,2021-12-02,23:45,1,False
2021-12-02 23:50:00,2021-12-02,23:50,1,False
2021-12-02 23:55:00,2021-12-02,23:55,1,False
2021-12-03 00:00:00,2021-12-03,00:00,1,False
2021-12-03 07:00:00,2021-12-03,07:00,1,False
2021-12-03 07:05:00,2021-12-03,07:05,1,False
2021-12-03 07:10:00,2021-12-03,07:10,1,False
2021-12-03 07:15:00,2021-12-03,07:15,1,False
2021-12-03 07:20:00,2021-12-03,07:20,1,False
2021-12-03 07:25:00,2021-12-03,07:25,1,False
2021-12-03 07:30:00,2021-12-03,07:30,1,False
2021-12-03 07:35:00,2021-12-03,07:35,1,False
2021-12-03 07:40:00,2021-12-03,07:40,1,False
2021-12-03 07:45:00,2021-12-03,07:45,1,False
2021-12-03 07:50:00,2021-12-03,07:50,1,False
2021-12-03 07:55:00,2021-12-03,07:55,1,True
2021-12-03 08:00:00,2021-12-03,08:00,1,True
2021-12-03 08:05:00,2021-12-03,08:05,1,True
2021-12-03 08:10:00,2021-12-03,08:10,1,True
2021-12-03 08:15:00,2021-12-03,08:15,1,True
2021-12-03 08:20:00,2021-12-03,08:20,1,True
2021-12-03 08:25:00,2021-12-03,08:25,1,True
2021-12-03 08:30:00,2021-12-03,08:30,1,True
2021-12-03 08:35:00,2021-12-03,08:35,1,True
2021-12-03 08:40:00,2021-12-03,08:40,1,True
2021-12-03 08:45:00,2021-12-03,08:45,1,True
2021-12-03 08:50:00,2021-12-03,08:50,1,False
2021-12-03 08:55:00,2021-12-03,08:55,1,False
2021-12-03 09:00:00,2021-12-03,09:00,1,False
2021-12-03 09:05:00,2021-12-03,09:05,1,False
2021-12-03 09:10:00,2021-12-03,09:10,1,False
2021-12-03 09:15:00,2021-12-03,09:15,1,False
2021-12-03 09:20:00,2021-12-03,09:20,1,True
2021-12-03 09:25:00,2021-12-03,09:25,1,True
2021-12-03 09:30:00,2021-12-03,09:30,1,True
2021-12-03 09:35:00,2021-12-03,09:35,1,True
2021-12-03 09:40:00,2021-12-03,09:40,1,True
2021-12-03 09:45:00,2021-12-03,09:45,1,True
2021-12-03 09:50:00,2021-12-03,09:50,1,True
2021-12-03 09:55:00,2021-12-03,09:55,1,True
2021-12-03 10:00:00,2021-12-03,10:00,1,True
2021-12-03 10:05:00,2021-12-03,10:05,1,True
2021-12-03 10:10:00,2021-12-03,10:10,1,True
2021-12-03 10:15:00,2021-12-03,10:15,1,False
2021-12-03 10:20:00,2021-12-03,10:20,1,False
2021-12-03 10:25:00,2021-12-03,10:25,1,False
2021-12-03 10:30:00,2021-12-03,10:30,1,False
2021-12-03 10:35:00,2021-12-03,10:35,1,False
2021-12-03 10:40:00,2021-12-03,10:40,1,False
2021-12-03 10:45:00,2021-12-03,10:45,1,False
2021-12-03 10:50:00,2021-12-03,10:50,1,True
2021-12-03 10:55:00,2021-12-03,10:55,1,True
2021-12-03 11:00:00,2021-12-03,11:00,1,True
2021-12-03 11:05:00,2021-12-03,11:05,1,True
2021-12-03 11:10:00,2021-12-03,11:10,1,True
2021-12-03 11:15:00,2021-12-03,11:15,1,True
2021-12-03 11:20:00,2021-12-03,11:20,1,True
2021-12-03 11:25:00,2021-12-03,11:25,1,True
2021-12-03 11:30:00,2021-12-03,11:30,1,True
2021-12-03 11:35:00,2021-12-03,11:35,1,True
2021-12-03 11:40:00,2021-12-03,11:40,1,True
2021-12-03 11:45:00,2021-12-03,11:45,1,False
2021-12-03 11:50:00,2021-12-03,11:50,1,False
2021-12-03 11:55:00,2021-12-03,11:55,1,False
2021-12-03 12:00:00,2021-12-03,12:00,1,False
2021-12-03 12:05:00,2021-12-03,12:05,1,False
2021-12-03 12:10:00,2021-12-03,12:10,1,False
2021-12-03 12:15:00,2021-12-03,12:15,1,True
2021-12-03 12:20:00,2021-12-03,12:20,1,True
2021-12-03 12:25:00,2021-12-03,12:25,1,True
2021-12-03 12:30:00,2021-12-03,12:30,1,True
2021-12-03 12:35:00,2021-12-03,12:35,1,True
2021-12-03 12:40:00,2021-12-03,12:40,1,True
2021-12-03 12:45:00,2021-12-03,12:45,1,True
2021-12-03 12:50:00,2021-12-03,12:50,1,True
2021-12-03 12:55:00,2021-12-03,12:55,1,True
2021-12-03 13:00:00,2021-12-03,13:00,1,True
2021-12-03 13:05:00,2021-12-03,13:05,1,True
2021-12-03 13:10:00,2021-12-03,13:10,1,False
2021-12-03 13:15:00,2021-12-03,13:15,1,False
2021-12-03 13:20:00,2021-12-03,13:20,1,False
2021-12-03 13:25:00,2021-12-03,13:25,1,False
2021-12-03 13:30:00,2021-12-03,13:30,1,False
2021-12-03 13:35:00,2021-12-03,13:35,1,False
2021-12-03 13:40:00,2021-12-03,13:40,1,False
2021-12-03 13:45:00,2021-12-03,13:45,1,True
2021-12-03 13:50:00,2021-12-03,13:50,1,True
2021-12-03 13:55:00,2021-12-03,13:55,1,True
2021-12-03 14:00:00,2021-12-03,14:00,1,True
2021-12-03 14:05:00,2021-12-03,14:05,1,True
2021-12-03 14:10:00,2021-12-03,14:10,1,True
2021-12-03 14:15:00,2021-12-03,14:15,1,True
