,timestamp,wm_id,in_use
125,2021-12-01 17:25:00,1,False
126,2021-12-01 17:30:00,1,False
127,2021-12-01 17:35:00,1,False
128,2021-12-01 17:40:00,1,False
129,2021-12-01 17:45:00,1,False
130,2021-12-01 17:50:00,1,False
131,2021-12-01 17:55:00,1,False
132,2021-12-01 18:00:00,1,False
133,2021-12-01 18:05:00,1,False
134,2021-12-01 18:10:00,1,False
135,2021-12-01 18:15:00,1,True
136,2021-12-01 18:20:00,1,True
137,2021-12-01 18:25:00,1,True
138,2021-12-01 18:30:00,1,True
139,2021-12-01 18:35:00,1,True
140,2021-12-01 18:40:00,1,True
141,2021-12-01 18:45:00,1,True
142,2021-12-01 18:50:00,1,True
143,2021-12-01 18:55:00,1,True
144,2021-12-01 19:00:00,1,True
145,2021-12-01 19:05:00,1,True
146,2021-12-01 19:10:00,1,False
147,2021-12-01 19:15:00,1,True
148,2021-12-01 19:20:00,1,True
149,2021-12-01 19:25:00,1,True
150,2021-12-01 19:30:00,1,True
151,2021-12-01 19:35:00,1,True
152,2021-12-01 19:40:00,1,True
153,2021-12-01 19:45:00,1,True
154,2021-12-01 19:50:00,1,True
155,2021-12-01 19:55:00,1,True
156,2021-12-01 20:00:00,1,True
157,2021-12-01 20:05:00,1,True
158,2021-12-01 20:10:00,1,False
159,2021-12-01 20:15:00,1,False
160,2021-12-01 20:20:00,1,True
161,2021-12-01 20:25:00,1,True
162,2021-12-01 20:30:00,1,True
163,2021-12-01 20:35:00,1,True
164,2021-12-01 20:40:00,1,True
165,2021-12-01 20:45:00,1,True
166,2021-12-01 20:50:00,1,True
167,2021-12-01 20:55:00,1,True
168,2021-12-01 21:00:00,1,True
169,2021-12-01 21:05:00,1,True
170,2021-12-01 21:10:00,1,True
171,2021-12-01 21:15:00,1,False
172,2021-12-01 21:20:00,1,False
173,2021-12-01 21:25:00,1,False
174,2021-12-01 21:30:00,1,False
175,2021-12-01 21:35:00,1,False
176,2021-12-01 21:40:00,1,False
177,2021-12-01 21:45:00,1,False
178,2021-12-01 21:50:00,1,False
179,2021-12-01 21:55:00,1,False
180,2021-12-01 22:00:00,1,False
181,2021-12-01 22:05:00,1,False
182,2021-12-01 22:10:00,1,False
183,2021-12-01 22:15:00,1,False
184,2021-12-01 22:20:00,1,False
185,2021-12-01 22:25:00,1,False
186,2021-12-01 22:30:00,1,False
187,2021-12-01 22:35:00,1,False
188,2021-12-01 22:40:00,1,True
189,2021-12-01 22:45:00,1,True
190,2021-12-01 22:50:00,1,True
191,2021-12-01 22:55:00,1,True
192,2021-12-01 23:00:00,1,True
193,2021-12-01 23:05:00,1,True
194,2021-12-01 23:10:00,1,True
195,2021-12-01 23:15:00,1,True
196,2021-12-01 23:20:00,1,True
197,2021-12-01 23:25:00,1,True
198,2021-12-01 23:30:00,1,True
199,2021-12-01 23:35:00,1,False
200,2021-12-01 23:40:00,1,False
201,2021-12-01 23:45:00,1,False
202,2021-12-01 23:50:00,1,False
203,2021-12-01 23:55:00,1,False
204,2021-12-02 00:00:00,1,False
205,2021-12-02 07:00:00,1,False
206,2021-12-02 07:05:00,1,False
207,2021-12-02 07:10:00,1,False
208,2021-12-02 07:15:00,1,False
209,2021-12-02 07:20:00,1,False
210,2021-12-02 07:25:00,1,True
211,2021-12-02 07:30:00,1,True
212,2021-12-02 07:35:00,1,True
213,2021-12-02 07:40:00,1,True
214,2021-12-02 07:45:00,1,True
215,2021-12-02 07:50:00,1,True
216,2021-12-02 07:55:00,1,True
217,2021-12-02 08:00:00,1,True
218,2021-12-02 08:05:00,1,True
219,2021-12-02 08:10:00,1,True
220,2021-12-02 08:15:00,1,True
221,2021-12-02 08:20:00,1,False
222,2021-12-02 08:25:00,1,False
223,2021-12-02 08:30:00,1,False
224,2021-12-02 08:35:00,1,False
225,2021-12-02 08:40:00,1,False
226,2021-12-02 08:45:00,1,False
227,2021-12-02 08:50:00,1,False
228,2021-12-02 08:55:00,1,False
229,2021-12-02 09:00:00,1,False
230,2021-12-02 09:05:00,1,False
231,2021-12-02 09:10:00,1,False
232,2021-12-02 09:15:00,1,False
233,2021-12-02 09:20:00,1,False
234,2021-12-02 09:25:00,1,False
235,2021-12-02 09:30:00,1,False
236,2021-12-02 09:35:00,1,False
237,2021-12-02 09:40:00,1,False
238,2021-12-02 09:45:00,1,False
239,2021-12-02 09:50:00,1,False
240,2021-12-02 09:55:00,1,False
241,2021-12-02 10:00:00,1,False
242,2021-12-02 10:05:00,1,True
243,2021-12-02 10:10:00,1,True
244,2021-12-02 10:15:00,1,True
245,2021-12-02 10:20:00,1,True
246,2021-12-02 10:25:00,1,True
247,2021-12-02 10:30:00,1,True
248,2021-12-02 10:35:00,1,True
249,2021-12-02 10:40:00,1,True
250,2021-12-02 10:45:00,1,True
251,2021-12-02 10:50:00,1,True
252,2021-12-02 10:55:00,1,True
253,2021-12-02 11:00:00,1,False
254,2021-12-02 11:05:00,1,False
255,2021-12-02 11:10:00,1,False
256,2021-12-02 11:15:00,1,False
257,2021-12-02 11:20:00,1,False
258,2021-12-02 11:25:00,1,True
259,2021-12-02 11:30:00,1,True
260,2021-12-02 11:35:00,1,True
261,2021-12-02 11:40:00,1,True
262,2021-12-02 11:45:00,1,True
263,2021-12-02 11:50:00,1,True
264,2021-12-02 11:55:00,1,True
265,2021-12-02 12:00:00,1,True
266,2021-12-02 12:05:00,1,True
267,2021-12-02 12:10:00,1,True
268,2021-12-02 12:15:00,1,True
269,2021-12-02 12:20:00,1,False
270,2021-12-02 12:25:00,1,False
271,2021-12-02 12:30:00,1,False
272,2021-12-02 12:35:00,1,False
273,2021-12-02 12:40:00,1,False
274,2021-12-02 12:45:00,1,False
275,2021-12-02 12:50:00,1,False
276,2021-12-02 12:55:00,1,False
277,2021-12-02 13:00:00,1,False
278,2021-12-02 13:05:00,1,True
279,2021-12-02 13:10:00,1,True
280,2021-12-02 13:15:00,1,True
281,2021-12-02 13:20:00,1,True
282,2021-12-02 13:25:00,1,True
283,2021-12-02 13:30:00,1,True
284,2021-12-02 13:35:00,1,True
285,2021-12-02 13:40:00,1,True
286,2021-12-02 13:45:00,1,True
287,2021-12-02 13:50:00,1,True
288,2021-12-02 13:55:00,1,True
289,2021-12-02 14:00:00,1,False
290,2021-12-02 14:05:00,1,False
291,2021-12-02 14:10:00,1,False
292,2021-12-02 14:15:00,1,False
293,2021-12-02 14:20:00,1,False
294,2021-12-02 14:25:00,1,False
295,2021-12-02 14:30:00,1,False
296,2021-12-02 14:35:00,1,False
297,2021-12-02 14:40:00,1,False
298,2021-12-02 14:45:00,1,True
299,2021-12-02 14:50:00,1,True
300,2021-12-02 14:55:00,1,True
301,2021-12-02 15:00:00,1,True
302,2021-12-02 15:05:00,1,True
303,2021-12-02 15:10:00,1,True
304,2021-12-02 15:15:00,1,True
305,2021-12-02 15:20:00,1,True
306,2021-12-02 15:25:00,1,True
307,2021-12-02 15:30:00,1,True
308,2021-12-02 15:35:00,1,True
309,2021-12-02 15:40:00,1,False
310,2021-12-02 15:45:00,1,False
311,2021-12-02 15:50:00,1,False
312,2021-12-02 15:55:00,1,False
313,2021-12-02 16:00:00,1,False
314,2021-12-02 16:05:00,1,False
315,2021-12-02 16:10:00,1,False
316,2021-12-02 16:15:00,1,False
317,2021-12-02 16:20:00,1,True
318,2021-12-02 16:25:00,1,True
319,2021-12-02 16:30:00,1,True
320,2021-12-02 16:35:00,1,True
321,2021-12-02 16:40:00,1,True
322,2021-12-02 16:45:00,1,True
323,2021-12-02 16:50:00,1,True
324,2021-12-02 16:55:00,1,True
325,2021-12-02 17:00:00,1,True
326,2021-12-02 17:05:00,1,True
327,2021-12-02 17:10:00,1,True
328,2021-12-02 17:15:00,1,False
329,2021-12-02 17:20:00,1,False
330,2021-12-02 17:25:00,1,False
331,2021-12-02 17:30:00,1,False
332,2021-12-02 17:35:00,1,False
333,2021-12-02 17:40:00,1,False
334,2021-12-02 17:45:00,1,False
335,2021-12-02 17:50:00,1,False
336,2021-12-02 17:55:00,1,False
337,2021-12-02 18:00:00,1,False
338,2021-12-02 18:05:00,1,False
339,2021-12-02 18:10:00,1,False
340,2021-12-02 18:15:00,1,True
341,2021-12-02 18:20:00,1,True
342,2021-12-02 18:25:00,1,True
343,2021-12-02 18:30:00,1,True
344,2021-12-02 18:35:00,1,True
345,2021-12-02 18:40:00,1,True
346,2021-12-02 18:45:00,1,True
347,2021-12-02 18:50:00,1,True
348,2021-12-02 18:55:00,1,True
349,2021-12-02 19:00:00,1,True
350,2021-12-02 19:05:00,1,True
351,2021-12-02 19:10:00,1,False
352,2021-12-02 19:15:00,1,False
353,2021-12-02 19:20:00,1,False
354,2021-12-02 19:25:00,1,False
355,2021-12-02 19:30:00,1,False
356,2021-12-02 19:35:00,1,False
357,2021-12-02 19:40:00,1,False
358,2021-12-02 19:45:00,1,False
359,2021-12-02 19:50:00,1,False
360,2021-12-02 19:55:00,1,False
361,2021-12-02 20:00:00,1,False
362,2021-12-02 20:05:00,1,False
363,2021-12-02 20:10:00,1,False
364,2021-12-02 20:15:00,1,False
365,2021-12-02 20:20:00,1,False
366,2021-12-02 20:25:00,1,False
367,2021-12-02 20:30:00,1,False
368,2021-12-02 20:35:00,1,False
369,2021-12-02 20:40:00,1,True
370,2021-12-02 20:45:00,1,True
371,2021-12-02 20:50:00,1,True
372,2021-12-02 20:55:00,1,True
373,2021-12-02 21:00:00,1,True
374,2021-12-02 21:05:00,1,True
375,2021-12-02 21:10:00,1,True
376,2021-12-02 21:15:00,1,True
377,2021-12-02 21:20:00,1,True
378,2021-12-02 21:25:00,1,True
379,2021-12-02 21:30:00,1,True
380,2021-12-02 21:35:00,1,False
381,2021-12-02 21:40:00,1,False
382,2021-12-02 21:45:00,1,False
383,2021-12-02 21:50:00,1,False
384,2021-12-02 21:55:00,1,False
385,2021-12-02 22:00:00,1,False
386,2021-12-02 22:05:00,1,False
387,2021-12-02 22:10:00,1,False
388,2021-12-02 22:15:00,1,False
389,2021-12-02 22:20:00,1,False
390,2021-12-02 22:25:00,1,False
391,2021-12-02 22:30:00,1,False
392,2021-12-02 22:35:00,1,False
393,2021-12-02 22:40:00,1,False
394,2021-12-02 22:45:00,1,False
395,2021-12-02 22:50:00,1,False
396,2021-12-02 22:55:00,1,False
397,2021-12-02 23:00:00,1,False
398,2021-12-02 23:05:00,1,True
399,2021-12-02 23:10:00,1,True
400,2021-12-02 23:15:00,1,True
401,2021-12-02 23:20:00,1,True
402,2021-12-02 23:25:00,1,True
403,2021-12-02 23:30:00,1,True
404,2021-12-02 23:35:00,1,True
405,2021-12-02 23:40:00,1,True
406,2021-12-02 23:45:00,1,True
407,2021-12-02 23:50:00,1,True
408,2021-12-02 23:55:00,1,True
409,2021-12-03 00:00:00,1,False
410,2021-12-03 07:00:00,1,False
411,2021-12-03 07:05:00,1,False
412,2021-12-03 07:10:00,1,False
413,2021-12-03 07:15:00,1,False
414,2021-12-03 07:20:00,1,False
415,2021-12-03 07:25:00,1,False
416,2021-12-03 07:30:00,1,False
417,2021-12-03 07:35:00,1,False
418,2021-12-03 07:40:00,1,False
419,2021-12-03 07:45:00,1,False
420,2021-12-03 07:50:00,1,False
421,2021-12-03 07:55:00,1,False
422,2021-12-03 08:00:00,1,False
423,2021-12-03 08:05:00,1,False
424,2021-12-03 08:10:00,1,False
425,2021-12-03 08:15:00,1,True
426,2021-12-03 08:20:00,1,True
427,2021-12-03 08:25:00,1,True
428,2021-12-03 08:30:00,1,True
429,2021-12-03 08:35:00,1,True
430,2021-12-03 08:40:00,1,True
431,2021-12-03 08:45:00,1,True
432,2021-12-03 08:50:00,1,True
433,2021-12-03 08:55:00,1,True
434,2021-12-03 09:00:00,1,True
435,2021-12-03 09:05:00,1,True
436,2021-12-03 09:10:00,1,False
437,2021-12-03 09:15:00,1,False
438,2021-12-03 09:20:00,1,False
439,2021-12-03 09:25:00,1,False
440,2021-12-03 09:30:00,1,False
441,2021-12-03 09:35:00,1,False
442,2021-12-03 09:40:00,1,True
443,2021-12-03 09:45:00,1,True
444,2021-12-03 09:50:00,1,True
445,2021-12-03 09:55:00,1,True
446,2021-12-03 10:00:00,1,True
447,2021-12-03 10:05:00,1,True
448,2021-12-03 10:10:00,1,True
449,2021-12-03 10:15:00,1,True
450,2021-12-03 10:20:00,1,True
451,2021-12-03 10:25:00,1,True
452,2021-12-03 10:30:00,1,True
453,2021-12-03 10:35:00,1,False
454,2021-12-03 10:40:00,1,False
455,2021-12-03 10:45:00,1,False
456,2021-12-03 10:50:00,1,False
457,2021-12-03 10:55:00,1,False
458,2021-12-03 11:00:00,1,False
459,2021-12-03 11:05:00,1,False
460,2021-12-03 11:10:00,1,False
461,2021-12-03 11:15:00,1,False
462,2021-12-03 11:20:00,1,False
463,2021-12-03 11:25:00,1,False
464,2021-12-03 11:30:00,1,False
465,2021-12-03 11:35:00,1,False
466,2021-12-03 11:40:00,1,True
467,2021-12-03 11:45:00,1,True
468,2021-12-03 11:50:00,1,True
469,2021-12-03 11:55:00,1,True
470,2021-12-03 12:00:00,1,True
471,2021-12-03 12:05:00,1,True
472,2021-12-03 12:10:00,1,True
473,2021-12-03 12:15:00,1,True
474,2021-12-03 12:20:00,1,True
475,2021-12-03 12:25:00,1,True
476,2021-12-03 12:30:00,1,True
477,2021-12-03 12:35:00,1,False
478,2021-12-03 12:40:00,1,False
479,2021-12-03 12:45:00,1,True
480,2021-12-03 12:50:00,1,True
481,2021-12-03 12:55:00,1,True
482,2021-12-03 13:00:00,1,True
483,2021-12-03 13:05:00,1,True
484,2021-12-03 13:10:00,1,True
485,2021-12-03 13:15:00,1,True
486,2021-12-03 13:20:00,1,True
487,2021-12-03 13:25:00,1,True
488,2021-12-03 13:30:00,1,True
489,2021-12-03 13:35:00,1,True
490,2021-12-03 13:40:00,1,False
491,2021-12-03 13:45:00,1,False
492,2021-12-03 13:50:00,1,False
493,2021-12-03 13:55:00,1,False
494,2021-12-03 14:00:00,1,False
495,2021-12-03 14:05:00,1,False
496,2021-12-03 14:10:00,1,True
497,2021-12-03 14:15:00,1,True
498,2021-12-03 14:20:00,1,True
499,2021-12-03 14:25:00,1,True
500,2021-12-03 14:30:00,1,True
501,2021-12-03 14:35:00,1,True
502,2021-12-03 14:40:00,1,True
503,2021-12-03 14:45:00,1,True
504,2021-12-03 14:50:00,1,True
505,2021-12-03 14:55:00,1,True
506,2021-12-03 15:00:00,1,True
507,2021-12-03 15:05:00,1,False
508,2021-12-03 15:10:00,1,False
509,2021-12-03 15:15:00,1,False
510,2021-12-03 15:20:00,1,False
511,2021-12-03 15:25:00,1,False
512,2021-12-03 15:30:00,1,True
513,2021-12-03 15:35:00,1,True
514,2021-12-03 15:40:00,1,True
515,2021-12-03 15:45:00,1,True
516,2021-12-03 15:50:00,1,True
517,2021-12-03 15:55:00,1,True
518,2021-12-03 16:00:00,1,True
519,2021-12-03 16:05:00,1,True
520,2021-12-03 16:10:00,1,True
521,2021-12-03 16:15:00,1,True
522,2021-12-03 16:20:00,1,True
523,2021-12-03 16:25:00,1,False
524,2021-12-03 16:30:00,1,False
525,2021-12-03 16:35:00,1,False
526,2021-12-03 16:40:00,1,False
527,2021-12-03 16:45:00,1,False
528,2021-12-03 16:50:00,1,False
529,2021-12-03 16:55:00,1,False
530,2021-12-03 17:00:00,1,False
531,2021-12-03 17:05:00,1,True
532,2021-12-03 17:10:00,1,True
533,2021-12-03 17:15:00,1,True
534,2021-12-03 17:20:00,1,True
535,2021-12-03 17:25:00,1,True
536,2021-12-03 17:30:00,1,True
537,2021-12-03 17:35:00,1,True
538,2021-12-03 17:40:00,1,True
539,2021-12-03 17:45:00,1,True
540,2021-12-03 17:50:00,1,True
541,2021-12-03 17:55:00,1,True
542,2021-12-03 18:00:00,1,False
543,2021-12-03 18:05:00,1,False
544,2021-12-03 18:10:00,1,False
545,2021-12-03 18:15:00,1,False
546,2021-12-03 18:20:00,1,False
547,2021-12-03 18:25:00,1,False
548,2021-12-03 18:30:00,1,False
549,2021-12-03 18:35:00,1,False
550,2021-12-03 18:40:00,1,False
551,2021-12-03 18:45:00,1,False
552,2021-12-03 18:50:00,1,False
553,2021-12-03 18:55:00,1,False
554,2021-12-03 19:00:00,1,False
555,2021-12-03 19:05:00,1,False
556,2021-12-03 19:10:00,1,False
557,2021-12-03 19:15:00,1,False
558,2021-12-03 19:20:00,1,False
559,2021-12-03 19:25:00,1,False
560,2021-12-03 19:30:00,1,False
561,2021-12-03 19:35:00,1,False
562,2021-12-03 19:40:00,1,False
563,2021-12-03 19:45:00,1,True
564,2021-12-03 19:50:00,1,True
565,2021-12-03 19:55:00,1,True
566,2021-12-03 20:00:00,1,True
567,2021-12-03 20:05:00,1,True
568,2021-12-03 20:10:00,1,True
569,2021-12-03 20:15:00,1,True
570,2021-12-03 20:20:00,1,True
571,2021-12-03 20:25:00,1,True
572,2021-12-03 20:30:00,1,True
573,2021-12-03 20:35:00,1,True
574,2021-12-03 20:40:00,1,False
575,2021-12-03 20:45:00,1,True
576,2021-12-03 20:50:00,1,True
577,2021-12-03 20:55:00,1,True
578,2021-12-03 21:00:00,1,True
579,2021-12-03 21:05:00,1,True
580,2021-12-03 21:10:00,1,True
581,2021-12-03 21:15:00,1,True
582,2021-12-03 21:20:00,1,True
583,2021-12-03 21:25:00,1,True
584,2021-12-03 21:30:00,1,True
585,2021-12-03 21:35:00,1,True
586,2021-12-03 21:40:00,1,False
587,2021-12-03 21:45:00,1,False
588,2021-12-03 21:50:00,1,False
589,2021-12-03 21:55:00,1,False
590,2021-12-03 22:00:00,1,False
591,2021-12-03 22:05:00,1,False
592,2021-12-03 22:10:00,1,False
593,2021-12-03 22:15:00,1,False
594,2021-12-03 22:20:00,1,False
595,2021-12-03 22:25:00,1,False
596,2021-12-03 22:30:00,1,False
597,2021-12-03 22:35:00,1,True
598,2021-12-03 22:40:00,1,True
599,2021-12-03 22:45:00,1,True
600,2021-12-03 22:50:00,1,True
601,2021-12-03 22:55:00,1,True
602,2021-12-03 23:00:00,1,True
603,2021-12-03 23:05:00,1,True
604,2021-12-03 23:10:00,1,True
605,2021-12-03 23:15:00,1,True
606,2021-12-03 23:20:00,1,True
607,2021-12-03 23:25:00,1,True
608,2021-12-03 23:30:00,1,False
609,2021-12-03 23:35:00,1,False
610,2021-12-03 23:40:00,1,True
611,2021-12-03 23:45:00,1,True
612,2021-12-03 23:50:00,1,True
613,2021-12-03 23:55:00,1,True
614,2021-12-04 00:00:00,1,True
615,2021-12-04 07:00:00,1,False
616,2021-12-04 07:05:00,1,False
617,2021-12-04 07:10:00,1,False
618,2021-12-04 07:15:00,1,False
619,2021-12-04 07:20:00,1,False
620,2021-12-04 07:25:00,1,False
621,2021-12-04 07:30:00,1,False
622,2021-12-04 07:35:00,1,False
623,2021-12-04 07:40:00,1,False
624,2021-12-04 07:45:00,1,False
625,2021-12-04 07:50:00,1,False
626,2021-12-04 07:55:00,1,False
627,2021-12-04 08:00:00,1,False
628,2021-12-04 08:05:00,1,False
629,2021-12-04 08:10:00,1,False
630,2021-12-04 08:15:00,1,False
631,2021-12-04 08:20:00,1,False
632,2021-12-04 08:25:00,1,False
633,2021-12-04 08:30:00,1,False
634,2021-12-04 08:35:00,1,False
635,2021-12-04 08:40:00,1,False
636,2021-12-04 08:45:00,1,False
637,2021-12-04 08:50:00,1,False
638,2021-12-04 08:55:00,1,False
639,2021-12-04 09:00:00,1,False
640,2021-12-04 09:05:00,1,False
641,2021-12-04 09:10:00,1,False
642,2021-12-04 09:15:00,1,True
643,2021-12-04 09:20:00,1,True
644,2021-12-04 09:25:00,1,True
645,2021-12-04 09:30:00,1,True
646,2021-12-04 09:35:00,1,True
647,2021-12-04 09:40:00,1,True
648,2021-12-04 09:45:00,1,True
649,2021-12-04 09:50:00,1,True
650,2021-12-04 09:55:00,1,True
651,2021-12-04 10:00:00,1,True
652,2021-12-04 10:05:00,1,True
653,2021-12-04 10:10:00,1,False
654,2021-12-04 10:15:00,1,False
655,2021-12-04 10:20:00,1,False
656,2021-12-04 10:25:00,1,False
657,2021-12-04 10:30:00,1,False
658,2021-12-04 10:35:00,1,False
659,2021-12-04 10:40:00,1,False
660,2021-12-04 10:45:00,1,False
661,2021-12-04 10:50:00,1,False
662,2021-12-04 10:55:00,1,False
663,2021-12-04 11:00:00,1,False
664,2021-12-04 11:05:00,1,False
665,2021-12-04 11:10:00,1,False
666,2021-12-04 11:15:00,1,False
667,2021-12-04 11:20:00,1,True
668,2021-12-04 11:25:00,1,True
669,2021-12-04 11:30:00,1,True
670,2021-12-04 11:35:00,1,True
671,2021-12-04 11:40:00,1,True
672,2021-12-04 11:45:00,1,True
673,2021-12-04 11:50:00,1,True
674,2021-12-04 11:55:00,1,True
675,2021-12-04 12:00:00,1,True
676,2021-12-04 12:05:00,1,True
677,2021-12-04 12:10:00,1,True
678,2021-12-04 12:15:00,1,False
679,2021-12-04 12:20:00,1,False
680,2021-12-04 12:25:00,1,False
681,2021-12-04 12:30:00,1,False
682,2021-12-04 12:35:00,1,True
683,2021-12-04 12:40:00,1,True
684,2021-12-04 12:45:00,1,True
685,2021-12-04 12:50:00,1,True
686,2021-12-04 12:55:00,1,True
687,2021-12-04 13:00:00,1,True
688,2021-12-04 13:05:00,1,True
689,2021-12-04 13:10:00,1,True
690,2021-12-04 13:15:00,1,True
691,2021-12-04 13:20:00,1,True
692,2021-12-04 13:25:00,1,True
693,2021-12-04 13:30:00,1,False
694,2021-12-04 13:35:00,1,False
695,2021-12-04 13:40:00,1,False
696,2021-12-04 13:45:00,1,False
697,2021-12-04 13:50:00,1,True
698,2021-12-04 13:55:00,1,True
699,2021-12-04 14:00:00,1,True
700,2021-12-04 14:05:00,1,True
701,2021-12-04 14:10:00,1,True
702,2021-12-04 14:15:00,1,True
703,2021-12-04 14:20:00,1,True
704,2021-12-04 14:25:00,1,True
705,2021-12-04 14:30:00,1,True
706,2021-12-04 14:35:00,1,True
707,2021-12-04 14:40:00,1,True
708,2021-12-04 14:45:00,1,False
709,2021-12-04 14:50:00,1,False
710,2021-12-04 14:55:00,1,False
711,2021-12-04 15:00:00,1,False
712,2021-12-04 15:05:00,1,False
713,2021-12-04 15:10:00,1,False
714,2021-12-04 15:15:00,1,False
715,2021-12-04 15:20:00,1,False
716,2021-12-04 15:25:00,1,False
717,2021-12-04 15:30:00,1,False
718,2021-12-04 15:35:00,1,False
719,2021-12-04 15:40:00,1,False
720,2021-12-04 15:45:00,1,False
721,2021-12-04 15:50:00,1,True
722,2021-12-04 15:55:00,1,True
723,2021-12-04 16:00:00,1,True
724,2021-12-04 16:05:00,1,True
725,2021-12-04 16:10:00,1,True
726,2021-12-04 16:15:00,1,True
727,2021-12-04 16:20:00,1,True
728,2021-12-04 16:25:00,1,True
729,2021-12-04 16:30:00,1,True
730,2021-12-04 16:35:00,1,True
731,2021-12-04 16:40:00,1,True
732,2021-12-04 16:45:00,1,False
733,2021-12-04 16:50:00,1,False
734,2021-12-04 16:55:00,1,False
